episode,total_reward
1213,-564.7954871058464
1214,-583.1211951375008
1215,-568.1377868056297
1216,-553.1409854888916
1217,-583.0454946756363
1218,-572.1206633448601
1219,-582.6137653589249
1220,-566.611822605133
1221,-571.3555491566658
1222,-566.851996243
1223,-560.54375821352
1224,-590.3049980700016
1225,-593.8522250056267
1226,-587.6856152117252
1227,-577.5119934380054
1228,-576.3191797733307
1229,-564.7832208871841
1230,-611.2959871292114
1231,-583.9777582287788
1232,-568.3275949954987
1233,-598.7716887295246
1234,-601.8246038258076
1235,-577.106695652008
1236,-574.2008085250854
1237,-571.8946689665318
1238,-554.8249757289886
1239,-570.7056396603584
1240,-604.0227037072182
1241,-594.0576469302177
1242,-566.9385937452316
1243,-582.7479615211487
1244,-576.1532801985741
1245,-876.74807035923
1246,-579.0995905995369
1247,-596.1634105443954
1248,-586.8673166036606
1249,-575.9064365625381
1250,-559.1336895823479
1251,-570.6265532076359
1252,-556.800103187561
1253,-594.0324438810349
1254,-581.8964426517487
1255,-583.4837562441826
1256,-594.0687262713909
1257,-580.637235969305
1258,-559.3325490951538
1259,-610.7681986093521
1260,-571.0281076729298
1261,-566.6765056848526
1262,-558.0732163190842
1263,-566.1825608611107
1264,-576.0721235871315
1265,-586.9571506679058
1266,-590.5207989215851
1267,-574.4349981546402
1268,-577.5751597583294
1269,-579.8155474066734
1270,-585.7531457841396
1271,-573.6038566827774
1272,-582.0949824154377
1273,-563.0837621092796
1274,-576.4194902479649
1275,-584.9399841725826
1276,-581.8087729811668
1277,-552.7393525242805
1278,-546.8686878085136
1279,-564.8705209493637
1280,-566.3645512461662
1281,-568.7318093776703
1282,-599.5870704650879
1283,-570.7980426549911
1284,-596.8567478358746
1285,-589.8520749807358
1286,-555.9430108070374
1287,-581.97345495224
1288,-615.5725064575672
1289,-598.366392493248
1290,-584.4555568099022
1291,-564.6279285550117
1292,-563.5567596554756
1293,-574.8865434229374
1294,-597.6054799854755
1295,-586.0446567833424
1296,-601.2296134233475
1297,-584.816240310669
1298,-580.2551048994064
1299,-565.5314333438873
1300,-576.5279494225979
1301,-570.1867603063583
1302,-572.890090584755
1303,-588.4417406618595
1304,-579.7367416322231
1305,-562.8308537006378
1306,-575.448066920042
1307,-573.7621220052242
1308,-576.6843023598194
1309,-566.1117146015167
1310,-573.4408287703991
1311,-569.4035912156105
1312,-574.2271830439568
1313,-585.1971621215343
1314,-586.3984621167183
1315,-560.234073638916
1316,-568.728878557682
1317,-590.816491484642
1318,-576.144021064043
1319,-587.2276915311813
1320,-582.5904136300087
1321,-573.5389719009399
1322,-582.3434231579304
1323,-587.6511856019497
1324,-599.164022475481
1325,-594.2408675551414
1326,-593.8687112033367
1327,-603.2444672584534
1328,-576.5238867104053
1329,-577.4520785808563
1330,-575.2820699214935
1331,-589.3484183698893
1332,-558.5379704833031
1333,-600.5795678496361
1334,-598.502087444067
1335,-576.5391085445881
1336,-558.5254383087158
1337,-613.2136741280556
1338,-595.5351683497429
1339,-580.8492167592049
1340,-564.129779279232
1341,-589.0656831264496
1342,-589.1838453114033
1343,-575.5598696470261
1344,-585.1590007543564
1345,-613.3080134093761
1346,-570.7917555570602
1347,-590.9728628695011
1348,-575.0738018751144
1349,-576.5287476480007
1350,-561.9304082393646
1351,-582.6298843622208
1352,-600.3464944660664
1353,-582.0660465955734
1354,-587.8747932612896
1355,-581.1190968155861
1356,-571.5816764831543
1357,-580.1748432517052
1358,-586.2914900779724
1359,-580.9414053559303
1360,-592.8327761888504
1361,-603.3862180411816
1362,-559.4876010417938
1363,-580.2695297896862
1364,-597.9338338375092
1365,-598.392846852541
1366,-583.9384734928608
1367,-574.9964074194431
1368,-586.4211405515671
1369,-559.3229709267616
1370,-576.4570709764957
1371,-564.0457129478455
1372,-582.1713382601738
1373,-567.4250763952732
1374,-579.0958045721054
1375,-669.503028690815
1376,-573.5780037641525
1377,-582.6421996355057
1378,-594.3184406161308
1379,-566.9591593742371
1380,-568.3296023607254
1381,-587.2321045696735
1382,-579.6525675356388
1383,-574.6332592070103
1384,-602.915116995573
1385,-594.1852920055389
1386,-578.513003051281
1387,-598.4065649211407
1388,-572.4593481421471
1389,-577.029749751091
1390,-560.9014743566513
1391,-586.0792816579342
1392,-593.197224766016
1393,-581.5836843252182
1394,-553.7381379008293
1395,-560.896596968174
1396,-578.2372985482216
1397,-580.9032707512379
1398,-564.2759939134121
1399,-589.3519931733608
1400,-586.0003978610039
1401,-572.7768992781639
1402,-605.2165942043066
1403,-569.6455816030502
1404,-591.6209228634834
1405,-575.957838088274
1406,-573.7691249847412
1407,-573.388956785202
1408,-563.7022502422333
1409,-556.5693044662476
1410,-555.04876101017
1411,-576.0592099428177
1412,-557.6988334655762
1413,-573.1391409933567
1414,-589.7593577802181
1415,-587.76956564188
1416,-586.1867088973522
1417,-569.3486993312836
1418,-592.4769224524498
1419,-557.3638731241226
1420,-582.893191665411
1421,-589.0632383525372
1422,-566.166695356369
1423,-590.2338172495365
1424,-580.4037663340569
1425,-567.5181494951248
1426,-592.7187986075878
1427,-612.039065271616
1428,-592.5213896632195
1429,-587.6637187302113
1430,-573.0025109648705
1431,-569.7854465544224
1432,-583.2511449158192
1433,-575.44975695014
1434,-581.8230102956295
1435,-562.4458692073822
1436,-579.4815573990345
1437,-598.8355243504047
1438,-577.0104724764824
1439,-582.2238560318947
1440,-564.8590862751007
1441,-573.7828686237335
1442,-579.170381963253
1443,-576.0491671264172
1444,-627.3970507979393
1445,-576.4976386129856
1446,-589.5959026813507
1447,-584.6573904752731
1448,-565.0750254392624
1449,-584.9744326472282
1450,-572.6177359223366
1451,-582.9936481714249
1452,-574.0054327249527
1453,-597.1193677186966
1454,-576.5880162715912
1455,-622.1423695385456
1456,-596.3902767300606
1457,-585.8549672663212
1458,-586.8278215527534
1459,-571.3824250102043
1460,-564.4945067167282
1461,-569.2644246816635
1462,-582.6090836524963
1463,-575.3085997700691
1464,-597.21103733778
1465,-563.540865957737
1466,-586.0274094343185
1467,-590.5390469133854
1468,-577.8544085025787
1469,-564.4810529351234
1470,-577.8494389653206
1471,-585.4482326805592
1472,-578.7254079580307
1473,-575.0713358521461
1474,-608.1647382378578
1475,-591.7862570881844
1476,-566.7996543049812
1477,-563.938457429409
1478,-577.201306283474
1479,-579.907454431057
1480,-585.8169909417629
1481,-558.768915951252
1482,-578.6283063292503
1483,-587.85730484128
1484,-593.8578532934189
1485,-600.0297352671623
1486,-618.5197079777718
1487,-577.6493547558784
1488,-619.2149303108454
1489,-580.9527160525322
1490,-567.1157680153847
1491,-571.8383105993271
1492,-593.9433672130108
1493,-562.7570338249207
1494,-593.5927317738533
1495,-595.58696398139
1496,-587.1728496849537
1497,-593.9343567192554
1498,-580.9487507343292
1499,-603.88789498806
1500,-586.6137193143368
1501,-593.0238763093948
1502,-574.5592801570892
1503,-612.5749514102936
1504,-551.557396709919
1505,-569.777745962143
1506,-554.1146719455719
1507,-576.8455677032471
1508,-590.643954962492
1509,-606.1883097887039
1510,-563.443721473217
1511,-588.0332189798355
1512,-578.1212046146393
1513,-588.7079376578331
1514,-582.0229616463184
1515,-588.2266447544098
1516,-572.4815960526466
1517,-576.8029423356056
1518,-573.7631511390209
1519,-570.8639196753502
1520,-585.2622745037079
1521,-566.8103712797165
1522,-570.8278159499168
1523,-574.4374587535858
1524,-571.9631027281284
1525,-567.8914526104927
1526,-601.4364165961742
1527,-609.409336566925
1528,-590.1571392416954
1529,-585.8932502269745
1530,-609.1406806707382
1531,-590.2378688752651
1532,-584.9694926142693
1533,-575.2088169157505
1534,-585.2087880074978
1535,-575.2991096675396
1536,-575.1078494787216
1537,-558.518498301506
1538,-572.7985703647137
1539,-572.1081971526146
1540,-698.0657340288162
1541,-585.182555347681
1542,-565.3713092803955
1543,-574.6371636986732
1544,-598.5671100914478
1545,-677.3840978145599
1546,-581.8677709698677
1547,-571.6124781370163
1548,-558.8547686338425
1549,-583.173873603344
1550,-556.8165534734726
1551,-580.0291051566601
1552,-581.9276302158833
1553,-580.0040594935417
1554,-582.6801607310772
1555,-575.5286008417606
1556,-574.6980951428413
1557,-592.1297355890274
1558,-606.6887627542019
1559,-579.7203238010406
1560,-579.349582016468
1561,-599.9700075089931
1562,-599.5151047408581
1563,-566.3866993188858
1564,-577.0799525082111
1565,-582.3680670261383
1566,-556.1568223237991
1567,-592.2128883600235
1568,-581.5272353291512
1569,-569.6238381266594
1570,-575.1973423063755
1571,-573.9556140303612
1572,-590.0155052244663
1573,-770.5771355032921
1574,-741.3810808360577
1575,-571.9018371105194
1576,-564.8752275109291
1577,-566.0538810491562
1578,-554.779578268528
1579,-575.7450204789639
1580,-582.9094663262367
1581,-607.6339810192585
1582,-614.6083839833736
1583,-587.2529239356518
1584,-587.243764013052
1585,-706.1154224872589
1586,-590.5044802129269
1587,-605.210886657238
1588,-570.3245999217033
1589,-584.6990485191345
1590,-578.7542190551758
1591,-580.8188722133636
1592,-591.0447967946529
1593,-555.7646168470383
1594,-569.0442873835564
1595,-588.476589396596
1596,-565.47679656744
1597,-604.4401054382324
1598,-578.2184983491898
1599,-585.8990647494793
1600,-565.6721346974373
1601,-578.1290891170502
1602,-574.548251748085
1603,-588.6974266767502
1604,-568.412858068943
1605,-581.5565701127052
1606,-595.374349117279
1607,-571.7134685516357
1608,-681.3403766751289
1609,-597.4845233559608
1610,-742.5162653028965
1611,-824.5657947659492
1612,-578.2653950154781
1613,-700.9637544751167
1614,-570.5323534607887
1615,-586.2014659643173
1616,-707.4520546197891
1617,-573.2695571482182
1618,-581.7763648629189
1619,-574.3314903080463
1620,-563.1133641004562
1621,-573.3764474391937
1622,-818.2762627005577
1623,-736.2909364402294
1624,-576.7048834264278
1625,-734.454288482666
1626,-573.1947673559189
1627,-583.0185632705688
1628,-702.5420898795128
1629,-583.7998937964439
1630,-581.9682590663433
1631,-555.2159566879272
1632,-577.9743784666061
1633,-568.0192167162895
1634,-580.4907704591751
1635,-592.4549578428268
1636,-575.9393021166325
1637,-578.1105852425098
1638,-578.6215651035309
1639,-557.6341198086739
1640,-571.5119782686234
1641,-653.5061014890671
1642,-648.8851121664047
1643,-586.9840815067291
1644,-578.6030393838882
1645,-585.2790150642395
1646,-569.3845506310463
1647,-575.5361256599426
1648,-581.0607537031174
1649,-589.9776774942875
1650,-572.9766358137131
1651,-603.4478428065777
1652,-592.7095254063606
1653,-569.9301005601883
1654,-571.1560857594013
1655,-577.5642287731171
1656,-609.4383181929588
1657,-582.8974241912365
1658,-584.3797759115696
1659,-578.8930088579655
1660,-595.7930847108364
